record_id,event_time_utc,asset_class,program_value_band,schedule_criticality,robot_type,task_type,shift,terrain,weather,autonomy_level,battery_pct,signal_strength_pct,payload_kg,task_duration_min,cycle_time_sec,energy_used_kwh,operator_interventions,near_miss_count,planned_maintenance_flag,unplanned_downtime_min,qa_tolerance_mm,qa_deviation_mm,qa_pass_flag,value_at_risk_musd,delay_risk_pct,estimated_rework_cost_usd,productivity_score,task_success_label
CRI-000875,2025-01-06T17:15:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,night,confined,clear,4,96,75,212,345,116.99,61.05,4,0,1,4,4.71,3.84,1,3.35,28.11,0.0,73.29,1
CRI-000876,2025-01-06T17:24:00Z,semiconductor_fab,very_high,critical,autonomous_excavator,bulk_excavation,day,mixed,cloudy,3,48,72,2948,337,371.23,223.84,4,0,0,0,2.53,2.47,1,8.92,23.87,0.0,76.13,1
CRI-000877,2025-01-06T17:33:00Z,metro_tunnel,very_high,high,bricklaying_robot,masonry,day,flat,clear,5,96,73,381,145,33.35,7.88,0,0,0,12,8.23,9.47,0,3.7,5.77,56077.58,98.43,0
CRI-000878,2025-01-06T17:42:00Z,semiconductor_fab,very_high,critical,inspection_drone,qa_inspection,day,flat,clear,3,95,93,19,292,95.32,10.48,0,0,0,5,2.17,2.61,0,11.71,6.67,156957.7,95.08,0
CRI-000879,2025-01-06T17:51:00Z,hospital,high,critical,autonomous_excavator,bulk_excavation,day,flat,clear,3,84,81,2490,209,204.42,135.19,3,0,1,26,2.26,2.47,0,2.66,26.8,39165.44,82.3,0
CRI-000880,2025-01-06T18:00:00Z,semiconductor_fab,very_high,critical,autonomous_excavator,bulk_excavation,day,flat,light_rain,2,63,73,3805,256,203.33,120.45,3,0,0,5,1.71,1.79,0,6.04,27.65,54784.61,74.1,0
CRI-000881,2025-01-06T18:09:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,day,confined,high_heat,3,64,87,435,223,91.24,27.78,2,0,0,8,2.67,2.48,1,3.43,30.65,0.0,72.15,1
CRI-000882,2025-01-06T18:18:00Z,data_center,high,critical,material_transport_rover,material_transport,day,flat,clear,3,51,83,1483,138,258.99,29.24,3,0,0,6,3.25,3.47,0,6.58,20.04,15925.61,82.06,0
CRI-000883,2025-01-06T18:27:00Z,hospital,high,critical,material_transport_rover,material_transport,night,mixed,light_rain,3,92,100,617,351,258.8,59.11,5,0,0,7,3.78,2.25,1,2.66,31.28,0.0,71.17,0
CRI-000884,2025-01-06T18:36:00Z,data_center,high,critical,bricklaying_robot,masonry,night,mixed,clear,3,68,80,453,101,13.96,4.54,3,0,0,13,4.98,4.91,1,2.37,28.74,0.0,75.81,1
CRI-000885,2025-01-06T18:45:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,day,flat,clear,3,33,91,2295,25,237.2,12.12,5,0,0,0,4.33,4.23,1,3.12,20.66,0.0,79.34,1
CRI-000886,2025-01-06T18:54:00Z,airport_terminal,high,high,rebar_tying_robot,rebar_tying,night,confined,clear,4,89,94,75,34,11.64,2.11,2,0,0,11,5.85,3.76,1,1.59,19.4,0.0,84.45,1
CRI-000887,2025-01-06T19:03:00Z,metro_tunnel,very_high,high,autonomous_excavator,bulk_excavation,day,flat,cloudy,4,55,71,3758,231,392.79,95.22,3,0,1,4,9.3,8.13,1,8.88,16.22,0.0,85.18,1
CRI-000888,2025-01-06T19:12:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,night,mixed,clear,5,51,71,196,294,37.53,21.03,1,0,0,9,2.58,2.27,1,11.38,18.33,0.0,84.82,1
CRI-000889,2025-01-06T19:21:00Z,data_center,high,critical,inspection_drone,progress_scan,night,flat,clear,3,82,93,16,147,93.4,3.06,2,0,0,0,4.31,2.6,1,2.06,23.08,0.0,76.92,1
CRI-000890,2025-01-06T19:30:00Z,long_span_bridge,very_high,critical,autonomous_excavator,bulk_excavation,night,mixed,light_rain,4,96,71,1102,252,372.89,169.83,1,0,0,0,5.42,5.61,0,7.59,22.83,82096.13,77.17,0
CRI-000891,2025-01-06T19:39:00Z,airport_terminal,high,high,bricklaying_robot,masonry,day,confined,clear,4,81,73,332,218,33.2,11.99,3,1,0,6,4.67,3.16,1,2.07,34.68,0.0,77.42,0
CRI-000892,2025-01-06T19:48:00Z,airport_terminal,high,high,material_transport_rover,material_transport,day,sloped,windy,3,42,93,1050,123,352.85,16.17,2,1,0,0,4.33,5.12,0,4.21,31.92,45053.98,78.08,0
CRI-000893,2025-01-06T19:57:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,sloped,clear,4,66,94,393,180,13.63,16.64,1,0,0,2,1.99,1.96,1,8.71,15.82,0.0,84.88,1
CRI-000894,2025-01-06T20:06:00Z,hospital,high,critical,bricklaying_robot,masonry,day,confined,clear,3,39,75,88,234,9.82,15.9,4,0,1,0,3.09,2.01,1,3.03,22.57,0.0,77.43,1
CRI-000895,2025-01-06T20:15:00Z,hospital,high,critical,autonomous_excavator,bulk_excavation,night,confined,clear,3,23,74,3523,317,225.72,154.98,1,0,0,0,2.93,3.09,0,5.55,27.7,66384.69,72.3,0
CRI-000896,2025-01-06T20:24:00Z,long_span_bridge,very_high,critical,autonomous_excavator,precision_grading,day,flat,clear,4,100,91,1638,74,167.49,39.46,2,0,0,1,7.26,4.21,1,4.41,9.95,0.0,90.4,1
CRI-000897,2025-01-06T20:33:00Z,airport_terminal,high,high,rebar_tying_robot,rebar_tying,night,sloped,clear,3,55,86,110,295,9.99,14.01,1,0,0,0,4.25,3.82,1,1.8,21.95,0.0,78.05,1
CRI-000898,2025-01-06T20:42:00Z,semiconductor_fab,very_high,critical,inspection_drone,qa_inspection,night,mixed,clear,5,18,71,17,274,70.28,6.4,3,0,0,0,1.49,1.15,1,6.49,24.78,0.0,75.22,1
CRI-000899,2025-01-06T20:51:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,flat,windy,4,32,89,494,94,13.27,4.71,5,0,0,15,1.03,1.06,0,5.28,31.5,87588.36,73.75,0
CRI-000900,2025-01-06T21:00:00Z,semiconductor_fab,very_high,critical,concrete_printing_robot,concrete_printing,night,mixed,clear,5,70,88,384,314,135.14,39.83,0,0,0,0,1.32,1.37,0,3.51,6.62,29251.37,93.38,0
CRI-000901,2025-01-06T21:09:00Z,data_center,high,critical,material_transport_rover,material_transport,day,flat,light_rain,3,38,87,1022,69,61.15,13.53,1,0,0,10,2.98,2.01,1,3.03,21.31,0.0,82.19,1
CRI-000902,2025-01-06T21:18:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,day,mixed,heavy_rain,4,96,71,125,103,27.39,6.6,4,0,0,5,3.87,4.45,0,5.89,27.71,56096.51,74.04,0
CRI-000903,2025-01-06T21:27:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,confined,clear,2,61,90,2471,226,113.11,36.65,4,0,1,20,4.24,3.97,1,10.77,37.59,0.0,69.41,0
CRI-000904,2025-01-06T21:36:00Z,metro_tunnel,very_high,high,rebar_tying_robot,rebar_tying,day,mixed,light_rain,5,46,81,31,290,18.4,17.86,4,1,0,0,8.59,10.38,0,5.62,31.23,66089.17,78.77,0
CRI-000905,2025-01-06T21:45:00Z,hospital,high,critical,material_transport_rover,material_transport,day,mixed,heavy_rain,5,84,73,1263,58,246.35,9.54,4,0,0,0,2.89,2.42,1,1.61,21.97,0.0,78.03,1
CRI-000906,2025-01-06T21:54:00Z,metro_tunnel,very_high,high,material_transport_rover,material_transport,day,mixed,cloudy,3,20,92,1850,212,170.59,54.64,3,0,0,0,6.4,5.24,1,6.31,29.95,0.0,70.05,0
CRI-000907,2025-01-06T22:03:00Z,data_center,high,critical,inspection_drone,qa_inspection,day,flat,clear,3,99,70,5,316,122.71,1.83,3,0,0,0,2.8,2.47,1,5.34,13.83,0.0,86.17,1
CRI-000908,2025-01-06T22:12:00Z,hospital,high,critical,inspection_drone,progress_scan,day,mixed,cloudy,4,57,91,12,336,121.33,5.02,2,0,0,0,2.55,3.1,0,3.77,15.58,30779.42,84.42,0
CRI-000909,2025-01-06T22:21:00Z,semiconductor_fab,very_high,critical,concrete_printing_robot,concrete_printing,night,mixed,clear,4,66,79,371,168,80.83,43.71,3,0,0,0,1.33,1.33,1,5.94,23.06,0.0,76.94,1
CRI-000910,2025-01-06T22:30:00Z,long_span_bridge,very_high,critical,rebar_tying_robot,rebar_tying,day,flat,clear,3,95,98,60,158,19.9,6.01,5,1,0,8,5.6,6.1,0,7.37,36.49,88335.94,76.31,0
CRI-000911,2025-01-06T22:39:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,day,flat,windy,4,78,78,208,303,85.41,89.99,4,0,0,0,2.71,1.77,1,7.45,25.47,0.0,74.53,1
CRI-000912,2025-01-06T22:48:00Z,airport_terminal,high,high,material_transport_rover,material_transport,day,mixed,light_rain,5,94,81,1714,218,147.84,39.66,2,0,0,1,5.3,3.63,1,6.1,11.54,0.0,88.81,1
CRI-000913,2025-01-06T22:57:00Z,hospital,high,critical,inspection_drone,progress_scan,night,mixed,high_heat,4,38,83,1,77,93.88,0.93,4,0,0,0,2.74,2.83,0,2.63,23.35,15203.96,76.65,0
CRI-000914,2025-01-06T23:06:00Z,airport_terminal,high,high,autonomous_excavator,precision_grading,day,confined,cloudy,4,69,96,958,213,141.07,135.72,3,0,0,0,3.35,3.98,0,3.97,19.76,33276.75,80.24,0
CRI-000915,2025-01-06T23:15:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,day,flat,windy,4,55,84,93,265,29.42,10.78,3,0,0,0,2.87,3.16,0,4.34,22.06,63891.52,77.94,0
CRI-000916,2025-01-06T23:24:00Z,metro_tunnel,very_high,high,inspection_drone,qa_inspection,day,flat,clear,2,60,93,23,325,22.04,10.05,2,0,0,5,6.37,6.44,0,2.51,17.0,22802.15,84.75,0
CRI-000917,2025-01-06T23:33:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,flat,windy,4,86,90,1669,304,156.3,62.14,1,0,0,1,5.77,3.86,1,8.29,16.23,0.0,84.12,1
CRI-000918,2025-01-06T23:42:00Z,semiconductor_fab,very_high,critical,concrete_printing_robot,concrete_printing,day,flat,cold,2,26,71,148,205,79.73,25.85,2,0,0,4,1.9,1.45,1,8.75,32.89,0.0,68.51,0
CRI-000919,2025-01-06T23:51:00Z,hospital,high,critical,inspection_drone,progress_scan,night,mixed,clear,3,56,92,7,153,51.17,5.59,3,0,0,0,2.41,1.89,1,2.22,26.68,0.0,73.32,1
CRI-000920,2025-01-07T00:00:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,day,confined,clear,5,72,99,2991,109,358.93,59.0,4,0,0,4,3.06,2.06,1,3.35,17.11,0.0,84.29,1
CRI-000921,2025-01-07T00:09:00Z,airport_terminal,high,high,bricklaying_robot,masonry,day,flat,clear,5,45,99,495,282,8.75,21.91,2,0,0,7,5.59,4.47,1,2.82,11.12,0.0,91.33,1
CRI-000922,2025-01-07T00:18:00Z,hospital,high,critical,material_transport_rover,material_transport,day,flat,high_heat,5,57,77,1302,212,248.73,33.37,3,0,0,9,3.94,3.11,1,5.35,18.34,0.0,84.81,1
CRI-000923,2025-01-07T00:27:00Z,hospital,high,critical,inspection_drone,progress_scan,day,mixed,cloudy,3,61,75,20,229,97.95,3.47,3,0,0,4,2.57,2.58,0,3.83,20.55,43236.1,80.85,0
CRI-000924,2025-01-07T00:36:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,mixed,windy,5,80,80,2379,84,343.63,18.24,1,0,0,0,7.21,4.22,1,7.46,9.22,0.0,90.78,1
CRI-000925,2025-01-07T00:45:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,mixed,heavy_rain,4,75,98,1594,317,218.74,79.42,3,0,0,3,4.31,3.36,1,10.37,26.82,0.0,74.23,1
CRI-000926,2025-01-07T00:54:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,day,mixed,clear,3,82,80,216,61,118.83,13.74,2,0,0,0,4.96,5.62,0,3.69,20.4,52826.01,79.6,0
CRI-000927,2025-01-07T01:03:00Z,airport_terminal,high,high,inspection_drone,qa_inspection,day,mixed,heavy_rain,3,36,87,19,126,42.63,4.11,5,0,0,0,3.27,3.7,0,5.55,32.61,49784.56,67.39,0
CRI-000928,2025-01-07T01:12:00Z,metro_tunnel,very_high,high,material_transport_rover,material_transport,day,flat,clear,4,33,88,292,147,347.56,26.03,3,0,0,12,9.12,11.3,0,4.36,22.71,56037.35,81.49,0
CRI-000929,2025-01-07T01:21:00Z,data_center,high,critical,autonomous_excavator,precision_grading,night,sloped,heavy_rain,4,23,79,2026,128,327.26,49.86,1,0,0,15,2.21,1.75,1,4.73,44.84,0.0,60.41,0
CRI-000930,2025-01-07T01:30:00Z,long_span_bridge,very_high,critical,autonomous_excavator,bulk_excavation,day,mixed,light_rain,4,44,81,3684,23,298.66,12.33,3,0,0,12,7.88,9.72,0,5.62,21.2,49205.58,83.0,0
CRI-000931,2025-01-07T01:39:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,night,flat,high_heat,3,41,81,664,214,147.05,32.16,1,0,0,14,2.36,1.37,1,5.16,28.72,0.0,76.18,1
CRI-000932,2025-01-07T01:48:00Z,metro_tunnel,very_high,high,inspection_drone,progress_scan,day,flat,cold,3,49,79,9,151,23.59,4.48,3,0,0,5,6.47,3.72,1,5.46,20.01,0.0,81.74,1
CRI-000933,2025-01-07T01:57:00Z,data_center,high,critical,inspection_drone,progress_scan,day,confined,clear,5,22,76,5,271,137.52,1.43,1,0,0,0,2.43,2.05,1,4.81,21.88,0.0,78.12,1
CRI-000934,2025-01-07T02:06:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,day,mixed,cloudy,4,20,88,528,273,93.31,65.95,0,0,0,9,5.58,5.64,0,6.54,18.72,30064.37,84.43,0
CRI-000935,2025-01-07T02:15:00Z,hospital,high,critical,bricklaying_robot,masonry,night,mixed,light_rain,3,48,96,463,252,11.75,19.12,3,1,0,0,2.91,3.41,0,5.43,33.16,91097.97,76.84,0
CRI-000936,2025-01-07T02:24:00Z,metro_tunnel,very_high,high,concrete_printing_robot,concrete_printing,night,flat,light_rain,3,44,88,166,279,106.55,59.55,1,0,0,2,6.66,7.15,0,3.76,26.26,50439.32,74.44,0
CRI-000937,2025-01-07T02:33:00Z,hospital,high,critical,bricklaying_robot,masonry,day,flat,clear,5,62,76,294,31,13.52,1.38,0,0,1,6,2.27,1.67,1,2.44,5.7,0.0,96.4,1
CRI-000938,2025-01-07T02:42:00Z,metro_tunnel,very_high,high,autonomous_excavator,bulk_excavation,day,mixed,light_rain,2,53,72,2826,322,367.63,134.57,5,0,0,4,7.39,4.89,1,8.3,32.21,0.0,69.19,0
CRI-000939,2025-01-07T02:51:00Z,hospital,high,critical,inspection_drone,progress_scan,day,flat,clear,4,87,100,24,305,74.33,9.47,0,0,0,4,3.97,4.59,0,1.98,11.4,18691.46,90.0,0
CRI-000940,2025-01-07T03:00:00Z,semiconductor_fab,very_high,critical,rebar_tying_robot,rebar_tying,day,confined,clear,4,45,75,28,38,11.0,1.7,2,0,0,4,1.86,1.92,0,4.34,19.11,53889.25,82.29,0
CRI-000941,2025-01-07T03:09:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,day,sloped,clear,3,71,93,65,229,30.92,12.63,4,0,1,21,2.03,1.78,1,2.12,32.26,0.0,75.09,1
CRI-000942,2025-01-07T03:18:00Z,metro_tunnel,very_high,high,autonomous_excavator,bulk_excavation,day,mixed,light_rain,3,22,90,1247,124,270.67,57.65,2,0,0,4,4.25,3.85,1,5.72,33.23,0.0,68.17,0
CRI-000943,2025-01-07T03:27:00Z,metro_tunnel,very_high,high,bricklaying_robot,masonry,night,confined,light_rain,2,39,87,322,23,22.92,1.38,4,0,0,0,6.44,7.97,0,4.26,35.59,67990.04,64.41,0
CRI-000944,2025-01-07T03:36:00Z,data_center,high,critical,bricklaying_robot,masonry,day,flat,clear,3,93,78,455,360,32.56,30.2,2,0,0,0,2.92,3.29,0,2.67,14.95,13680.18,85.05,0
CRI-000945,2025-01-07T03:45:00Z,data_center,high,critical,material_transport_rover,material_transport,day,flat,clear,3,77,89,348,88,141.1,12.42,3,0,0,0,4.08,3.91,1,2.35,21.84,0.0,78.16,1
CRI-000946,2025-01-07T03:54:00Z,semiconductor_fab,very_high,critical,inspection_drone,qa_inspection,day,confined,clear,5,54,93,14,150,74.87,3.0,1,0,0,0,2.76,3.41,0,7.17,4.81,111979.76,95.19,0
CRI-000947,2025-01-07T04:03:00Z,hospital,high,critical,bricklaying_robot,masonry,day,mixed,cloudy,3,89,72,96,271,17.21,28.91,3,0,0,2,2.26,1.93,1,5.05,17.62,0.0,83.08,1
CRI-000948,2025-01-07T04:12:00Z,metro_tunnel,very_high,high,rebar_tying_robot,rebar_tying,night,flat,windy,3,59,77,126,158,17.68,11.71,2,0,0,8,7.03,4.44,1,4.39,28.41,0.0,74.39,1
CRI-000949,2025-01-07T04:21:00Z,metro_tunnel,very_high,high,rebar_tying_robot,rebar_tying,day,mixed,cold,4,36,97,15,126,25.8,3.16,6,0,0,4,4.12,3.85,1,7.58,20.95,0.0,80.45,1
CRI-000950,2025-01-07T04:30:00Z,hospital,high,critical,inspection_drone,qa_inspection,day,sloped,clear,4,29,73,1,31,87.46,1.08,2,0,0,10,2.18,2.07,1,2.29,25.63,0.0,77.87,1
CRI-000951,2025-01-07T04:39:00Z,hospital,high,critical,inspection_drone,progress_scan,day,flat,light_rain,4,61,79,3,300,68.16,12.0,0,1,0,0,2.78,1.61,1,5.63,23.39,0.0,86.61,0
CRI-000952,2025-01-07T04:48:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,day,flat,high_heat,3,30,86,668,350,88.56,55.3,3,0,0,0,3.5,3.79,0,7.82,26.1,46111.52,73.9,0
CRI-000953,2025-01-07T04:57:00Z,metro_tunnel,very_high,high,autonomous_excavator,bulk_excavation,day,flat,clear,3,21,84,3287,325,176.37,179.47,1,0,0,18,8.22,9.49,0,2.4,30.97,9766.13,75.33,0
CRI-000954,2025-01-07T05:06:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,mixed,heavy_rain,2,82,74,2352,248,238.94,55.06,4,0,0,0,7.84,5.13,1,7.01,35.79,0.0,64.21,0
CRI-000955,2025-01-07T05:15:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,night,flat,cloudy,5,70,79,256,252,7.61,14.84,4,0,0,16,1.32,0.81,1,7.96,27.31,0.0,78.29,1
CRI-000956,2025-01-07T05:24:00Z,airport_terminal,high,high,autonomous_excavator,bulk_excavation,night,flat,light_rain,2,68,73,3264,108,166.2,44.78,3,0,0,1,4.23,2.49,1,2.03,36.57,0.0,63.78,0
CRI-000957,2025-01-07T05:33:00Z,long_span_bridge,very_high,critical,rebar_tying_robot,rebar_tying,day,mixed,cold,5,72,72,82,292,24.6,7.47,2,0,0,5,6.68,5.71,1,9.06,13.28,0.0,88.47,1
CRI-000958,2025-01-07T05:42:00Z,semiconductor_fab,very_high,critical,concrete_printing_robot,concrete_printing,day,flat,cold,2,74,83,407,216,154.66,24.44,5,1,0,1,2.24,1.75,1,9.69,39.32,0.0,71.03,0
CRI-000959,2025-01-07T05:51:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,day,confined,clear,2,70,87,203,84,154.78,19.86,4,1,0,17,3.55,3.08,1,3.63,40.97,0.0,74.98,0
CRI-000960,2025-01-07T06:00:00Z,long_span_bridge,very_high,critical,concrete_printing_robot,concrete_printing,day,flat,heavy_rain,5,74,98,552,281,159.16,44.96,5,0,0,2,6.12,5.39,1,7.41,25.95,0.0,74.75,1
CRI-000961,2025-01-07T06:09:00Z,data_center,high,critical,autonomous_excavator,precision_grading,day,flat,cloudy,2,48,80,2059,47,194.85,22.64,4,0,0,0,4.22,3.44,1,2.06,22.18,0.0,77.82,1
CRI-000962,2025-01-07T06:18:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,day,sloped,clear,2,69,91,610,83,90.32,17.52,1,0,0,0,1.99,1.37,1,7.17,25.38,0.0,74.62,1
CRI-000963,2025-01-07T06:27:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,night,mixed,windy,5,40,93,122,294,6.6,13.5,4,0,1,14,2.78,3.04,0,2.15,30.21,7238.23,74.69,0
CRI-000964,2025-01-07T06:36:00Z,metro_tunnel,very_high,high,bricklaying_robot,masonry,night,flat,clear,4,49,97,106,179,28.4,20.72,5,0,0,5,6.54,7.37,0,7.35,23.17,70402.31,78.58,0
CRI-000965,2025-01-07T06:45:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,night,flat,clear,4,88,96,1002,61,124.08,25.6,1,0,0,0,4.82,3.36,1,2.26,17.04,0.0,82.96,1
CRI-000966,2025-01-07T06:54:00Z,metro_tunnel,very_high,high,inspection_drone,progress_scan,day,flat,light_rain,4,98,94,25,201,100.47,5.34,0,0,1,28,8.51,4.98,1,6.86,18.89,0.0,90.91,1
CRI-000967,2025-01-07T07:03:00Z,metro_tunnel,very_high,high,bricklaying_robot,masonry,day,flat,high_heat,5,61,77,141,31,23.54,1.48,2,0,0,6,7.17,8.3,0,5.54,14.19,60835.65,87.91,0
CRI-000968,2025-01-07T07:12:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,day,flat,clear,4,83,73,54,86,29.24,5.16,3,0,0,0,4.64,4.46,1,4.69,18.51,0.0,81.49,1
CRI-000969,2025-01-07T07:21:00Z,semiconductor_fab,very_high,critical,rebar_tying_robot,rebar_tying,day,sloped,cloudy,5,18,75,155,207,26.39,10.15,3,0,0,0,2.94,1.68,1,10.81,26.65,0.0,73.35,1
CRI-000970,2025-01-07T07:30:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,night,flat,clear,2,67,89,460,253,72.64,59.72,2,0,0,0,2.06,2.29,0,4.34,22.49,24688.6,77.51,0
CRI-000971,2025-01-07T07:39:00Z,metro_tunnel,very_high,high,bricklaying_robot,masonry,day,flat,clear,3,56,96,325,24,14.62,1.56,3,0,0,5,9.88,12.04,0,8.7,21.14,128133.77,80.61,0
CRI-000972,2025-01-07T07:48:00Z,airport_terminal,high,high,material_transport_rover,material_transport,night,mixed,windy,3,55,86,1484,74,281.58,14.07,3,0,0,3,5.43,6.08,0,2.05,29.54,6291.5,71.51,0
CRI-000973,2025-01-07T07:57:00Z,hospital,high,critical,bricklaying_robot,masonry,day,sloped,light_rain,3,96,97,126,67,7.11,2.33,2,0,0,8,2.24,2.43,0,5.23,29.9,50121.52,72.9,0
CRI-000974,2025-01-07T08:06:00Z,metro_tunnel,very_high,high,concrete_printing_robot,concrete_printing,day,flat,clear,4,32,74,559,272,82.78,34.6,2,0,0,2,5.41,4.38,1,4.56,15.66,0.0,85.04,1
CRI-000975,2025-01-07T08:15:00Z,long_span_bridge,very_high,critical,autonomous_excavator,precision_grading,night,flat,clear,3,55,83,2314,163,232.43,81.57,3,0,1,0,3.71,2.97,1,4.23,20.36,0.0,79.64,1
CRI-000976,2025-01-07T08:24:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,flat,cloudy,4,25,76,196,291,7.56,14.38,3,0,0,6,1.88,2.11,0,5.92,25.57,27918.83,76.53,0
CRI-000977,2025-01-07T08:33:00Z,data_center,high,critical,inspection_drone,qa_inspection,night,flat,clear,4,36,98,10,43,71.09,0.86,1,0,0,5,2.41,2.08,1,2.43,11.24,0.0,90.51,1
CRI-000978,2025-01-07T08:42:00Z,airport_terminal,high,high,bricklaying_robot,masonry,night,flat,light_rain,3,35,81,350,240,32.27,25.39,2,0,1,2,4.82,4.02,1,2.73,23.93,0.0,76.77,1
CRI-000979,2025-01-07T08:51:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,day,sloped,clear,4,51,70,2399,329,291.6,54.58,2,0,0,4,2.16,2.31,0,10.68,18.84,62591.05,82.56,0
CRI-000980,2025-01-07T09:00:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,day,mixed,clear,4,77,85,55,243,28.11,13.44,2,0,0,0,4.59,3.3,1,6.99,13.01,0.0,86.99,1
CRI-000981,2025-01-07T09:09:00Z,metro_tunnel,very_high,high,rebar_tying_robot,rebar_tying,day,mixed,light_rain,3,100,74,34,257,27.58,15.07,2,0,1,8,6.94,6.76,1,3.23,22.29,0.0,80.51,1
CRI-000982,2025-01-07T09:18:00Z,long_span_bridge,very_high,critical,bricklaying_robot,masonry,night,flat,clear,4,22,81,297,316,7.28,26.54,3,0,0,5,7.03,4.79,1,10.96,24.49,0.0,77.26,1
CRI-000983,2025-01-07T09:27:00Z,data_center,high,critical,bricklaying_robot,masonry,day,sloped,windy,2,87,70,468,29,39.26,2.99,4,0,0,0,2.24,2.68,0,7.27,30.13,117195.56,69.87,0
CRI-000984,2025-01-07T09:36:00Z,semiconductor_fab,very_high,critical,rebar_tying_robot,rebar_tying,night,flat,clear,5,66,88,127,101,20.64,6.61,3,0,0,6,1.87,1.34,1,11.62,23.21,0.0,78.89,1
CRI-000985,2025-01-07T09:45:00Z,long_span_bridge,very_high,critical,bricklaying_robot,masonry,day,mixed,clear,5,88,80,457,329,14.87,24.14,4,0,0,9,3.79,4.1,0,3.86,16.7,55328.07,86.45,0
CRI-000986,2025-01-07T09:54:00Z,data_center,high,critical,material_transport_rover,material_transport,night,sloped,clear,2,73,92,1606,107,196.09,11.43,1,0,0,6,3.93,3.14,1,5.55,26.86,0.0,75.24,1
CRI-000987,2025-01-07T10:03:00Z,hospital,high,critical,autonomous_excavator,precision_grading,day,mixed,clear,5,70,97,3034,25,311.16,17.49,3,0,1,1,3.13,3.57,0,2.02,14.05,15293.53,86.3,0
CRI-000988,2025-01-07T10:12:00Z,metro_tunnel,very_high,high,bricklaying_robot,masonry,day,mixed,windy,5,92,77,178,146,14.22,4.95,3,0,0,6,5.01,4.01,1,8.79,15.25,0.0,86.85,1
CRI-000989,2025-01-07T10:21:00Z,long_span_bridge,very_high,critical,autonomous_excavator,bulk_excavation,day,sloped,cold,4,22,77,3070,306,187.57,195.67,4,0,0,0,6.12,6.6,0,5.0,34.68,78935.23,65.32,0
CRI-000990,2025-01-07T10:30:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,day,mixed,heavy_rain,4,100,77,83,158,8.35,11.13,4,0,0,12,2.12,2.32,0,5.99,32.59,67218.71,71.61,0
CRI-000991,2025-01-07T10:39:00Z,long_span_bridge,very_high,critical,autonomous_excavator,bulk_excavation,day,flat,clear,3,57,88,860,216,154.23,137.33,2,0,0,5,4.34,2.67,1,7.79,15.08,0.0,86.67,1
CRI-000992,2025-01-07T10:48:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,day,flat,light_rain,4,34,100,584,183,56.92,49.75,0,0,0,10,3.89,3.23,1,2.42,19.97,0.0,83.53,1
